	Unnamed: 0	gene_id	gene_name
666	666.0	ENSG00000140299	BNIP2
667	667.0	ENSG00000141985	SH3GL1
668	668.0	ENSG00000107295	SH3GL2
669	669.0	ENSG00000140600	SH3GL3
670	670.0	ENSG00000097033	SH3GLB1
671	671.0	ENSG00000148341	SH3GLB2
672	672.0	ENSG00000266777	SH3GL1P1
673	673.0	ENSG00000264943	SH3GL1P2
674	674.0	ENSG00000267352	SH3GL1P3
675	675.0	ENSG00000107338	SHB
676	676.0	ENSG00000129214	SHBG
677	677.0	ENSG00000176171	BNIP3
678	678.0	ENSG00000160691	SHC1
679	679.0	ENSG00000230889	SHC1P1
680	680.0	ENSG00000267691	SHC1P2
681	681.0	ENSG00000127922	SEM1
682	682.0	ENSG00000107829	FBXW4
683	683.0	ENSG00000164690	SHH
684	684.0	ENSG00000104765	BNIP3L
685	685.0	ENSG00000176974	SHMT1
686	686.0	ENSG00000224751	SHMT1P1
687	687.0	ENSG00000182199	SHMT2
688	688.0	ENSG00000185960	SHOX
689	689.0	ENSG00000168779	SHOX2
690	690.0	ENSG00000090402	SI
691	691.0	ENSG00000196470	SIAH1
692	692.0	ENSG00000181788	SIAH2
693	693.0	ENSG00000073849	ST6GAL1
694	694.0	ENSG00000144057	ST6GAL2
695	695.0	ENSG00000008513	ST3GAL1
696	696.0	ENSG00000157350	ST3GAL2
697	697.0	ENSG00000110080	ST3GAL4
698	698.0	ENSG00000126091	ST3GAL3
699	699.0	ENSG00000070731	ST6GALNAC2
700	700.0	ENSG00000111728	ST8SIA1
701	701.0	ENSG00000176720	BOK
702	702.0	ENSG00000140557	ST8SIA2
703	703.0	ENSG00000113532	ST8SIA4
704	704.0	ENSG00000115525	ST3GAL5
705	705.0	ENSG00000105501	SIGLEC5
706	706.0	ENSG00000105492	SIGLEC6
707	707.0	ENSG00000168995	SIGLEC7
708	708.0	ENSG00000105366	SIGLEC8
709	709.0	ENSG00000129450	SIGLEC9
710	710.0	ENSG00000123473	STIL
711	711.0	ENSG00000185664	PMEL
712	712.0	ENSG00000112246	SIM1
713	713.0	ENSG00000159263	SIM2
714	714.0	ENSG00000092208	GEMIN2
715	715.0	ENSG00000213445	SIPA1
716	716.0	ENSG00000068903	SIRT2
717	717.0	ENSG00000126778	SIX1
718	718.0	ENSG00000170577	SIX2
719	719.0	ENSG00000138083	SIX3
720	720.0	ENSG00000100625	SIX4
721	721.0	ENSG00000177045	SIX5
722	722.0	ENSG00000184302	SIX6
723	723.0	ENSG00000100462	PRMT5
724	724.0	ENSG00000119541	VPS4B
725	725.0	ENSG00000157933	SKI
726	726.0	ENSG00000136603	SKIL
727	727.0	ENSG00000204351	SKIV2L
728	728.0	ENSG00000113558	SKP1
729	729.0	ENSG00000151914	DST
730	730.0	ENSG00000256211	SKP1P2
731	731.0	ENSG00000145604	SKP2
732	732.0	ENSG00000155926	SLA
733	733.0	ENSG00000117090	SLAMF1
734	734.0	ENSG00000163950	SLBP
735	735.0	ENSG00000100652	SLC10A1
736	736.0	ENSG00000125255	SLC10A2
737	737.0	ENSG00000018280	SLC11A1
738	738.0	ENSG00000110911	SLC11A2
739	739.0	ENSG00000138449	SLC40A1
740	740.0	ENSG00000074803	SLC12A1
741	741.0	ENSG00000064651	SLC12A2
742	742.0	ENSG00000070915	SLC12A3
743	743.0	ENSG00000124067	SLC12A4
744	744.0	ENSG00000140199	SLC12A6
745	745.0	ENSG00000113504	SLC12A7
746	746.0	ENSG00000081800	SLC13A1
747	747.0	ENSG00000007216	SLC13A2
748	748.0	ENSG00000141469	SLC14A1
749	749.0	ENSG00000132874	SLC14A2
750	750.0	ENSG00000183770	FOXL2
751	751.0	ENSG00000088386	SLC15A1
752	752.0	ENSG00000163406	SLC15A2
753	753.0	ENSG00000155380	SLC16A1
754	754.0	ENSG00000147100	SLC16A2
755	755.0	ENSG00000141526	SLC16A3
756	756.0	ENSG00000168679	SLC16A4
757	757.0	ENSG00000170190	SLC16A5
758	758.0	ENSG00000108932	SLC16A6
759	759.0	ENSG00000118596	SLC16A7
760	760.0	ENSG00000124568	SLC17A1
761	761.0	ENSG00000172331	BPGM
762	762.0	ENSG00000112337	SLC17A2
763	763.0	ENSG00000124564	SLC17A3
764	764.0	ENSG00000146039	SLC17A4
765	765.0	ENSG00000119899	SLC17A5
766	766.0	ENSG00000036565	SLC18A1
767	767.0	ENSG00000165646	SLC18A2
768	768.0	ENSG00000187714	SLC18A3
769	769.0	ENSG00000173638	SLC19A1
770	770.0	ENSG00000117479	SLC19A2
771	771.0	ENSG00000106688	SLC1A1
772	772.0	ENSG00000137274	BPHL
773	773.0	ENSG00000110436	SLC1A2
774	774.0	ENSG00000079215	SLC1A3
775	775.0	ENSG00000115902	SLC1A4
776	776.0	ENSG00000105281	SLC1A5
777	777.0	ENSG00000105143	SLC1A6
778	778.0	ENSG00000162383	SLC1A7
779	779.0	ENSG00000144136	SLC20A1
780	780.0	ENSG00000168575	SLC20A2
781	781.0	ENSG00000101425	BPI
782	782.0	ENSG00000176463	SLCO3A1
783	783.0	ENSG00000101187	SLCO4A1
784	784.0	ENSG00000174640	SLCO2A1
785	785.0	ENSG00000084453	SLCO1A2
786	786.0	ENSG00000134538	SLCO1B1
787	787.0	ENSG00000162813	BPNT1
788	788.0	ENSG00000111700	SLCO1B3
789	789.0	ENSG00000137491	SLCO2B1
790	790.0	ENSG00000175003	SLC22A1
791	791.0	ENSG00000110628	SLC22A18
792	792.0	ENSG00000254827	SLC22A18AS
793	793.0	ENSG00000112499	SLC22A2
794	794.0	ENSG00000146477	SLC22A3
795	795.0	ENSG00000197208	SLC22A4
796	796.0	ENSG00000197375	SLC22A5
797	797.0	ENSG00000157764	BRAF
798	798.0	ENSG00000197901	SLC22A6
799	799.0	ENSG00000137204	SLC22A7
800	800.0	ENSG00000149452	SLC22A8
801	801.0	ENSG00000089057	SLC23A2
802	802.0	ENSG00000170482	SLC23A1
803	803.0	ENSG00000074621	SLC24A1
804	804.0	ENSG00000155886	SLC24A2
805	805.0	ENSG00000185052	SLC24A3
806	806.0	ENSG00000140090	SLC24A4
807	807.0	ENSG00000100075	SLC25A1
808	808.0	ENSG00000183048	SLC25A10
809	809.0	ENSG00000108528	SLC25A11
810	810.0	ENSG00000115840	SLC25A12
811	811.0	ENSG00000004864	SLC25A13
812	812.0	ENSG00000102078	SLC25A14
813	813.0	ENSG00000102743	SLC25A15
814	814.0	ENSG00000122912	SLC25A16
815	815.0	ENSG00000100372	SLC25A17
816	816.0	ENSG00000182902	SLC25A18
817	817.0	ENSG00000075415	SLC25A3
818	818.0	ENSG00000089234	BRAP
819	819.0	ENSG00000151729	SLC25A4
820	820.0	ENSG00000005022	SLC25A5
821	821.0	ENSG00000169100	SLC25A6
822	822.0	ENSG00000145217	SLC26A1
823	823.0	ENSG00000155850	SLC26A2
824	824.0	ENSG00000130304	SLC27A1
825	825.0	ENSG00000140284	SLC27A2
826	826.0	ENSG00000143554	SLC27A3
827	827.0	ENSG00000167114	SLC27A4
828	828.0	ENSG00000083807	SLC27A5
829	829.0	ENSG00000012048	BRCA1
830	830.0	ENSG00000113396	SLC27A6
831	831.0	ENSG00000156222	SLC28A1
832	832.0	ENSG00000137860	SLC28A2
833	833.0	ENSG00000112759	SLC29A1
834	834.0	ENSG00000174669	SLC29A2
835	835.0	ENSG00000117394	SLC2A1
836	836.0	ENSG00000163581	SLC2A2
837	837.0	ENSG00000059804	SLC2A3
838	838.0	ENSG00000253861	SLC2A3P1
839	839.0	ENSG00000181856	SLC2A4
840	840.0	ENSG00000139618	BRCA2
841	841.0	ENSG00000142583	SLC2A5
842	842.0	ENSG00000160326	SLC2A6
843	843.0	ENSG00000170385	SLC30A1
844	844.0	ENSG00000158014	SLC30A2
845	845.0	ENSG00000115194	SLC30A3
846	846.0	ENSG00000104154	SLC30A4
847	847.0	ENSG00000136868	SLC31A1
848	848.0	ENSG00000136867	SLC31A2
849	849.0	ENSG00000101438	SLC32A1
850	850.0	ENSG00000131183	SLC34A1
851	851.0	ENSG00000100425	BRD1
852	852.0	ENSG00000157765	SLC34A2
853	853.0	ENSG00000164414	SLC35A1
854	854.0	ENSG00000102100	SLC35A2
855	855.0	ENSG00000117620	SLC35A3
856	856.0	ENSG00000160190	SLC37A1
857	857.0	ENSG00000138079	SLC3A1
858	858.0	ENSG00000168003	SLC3A2
859	859.0	ENSG00000004939	SLC4A1
860	860.0	ENSG00000164889	SLC4A2
861	861.0	ENSG00000114923	SLC4A3
862	862.0	ENSG00000204256	BRD2
863	863.0	ENSG00000080493	SLC4A4
864	864.0	ENSG00000033867	SLC4A7
865	865.0	ENSG00000050438	SLC4A8
866	866.0	ENSG00000113073	SLC4A9
867	867.0	ENSG00000100170	SLC5A1
868	868.0	ENSG00000140675	SLC5A2
869	869.0	ENSG00000198743	SLC5A3
870	870.0	ENSG00000100191	SLC5A4
871	871.0	ENSG00000169925	BRD3
872	872.0	ENSG00000105641	SLC5A5
873	873.0	ENSG00000138074	SLC5A6
874	874.0	ENSG00000157103	SLC6A1
875	875.0	ENSG00000214617	SLC6A10P
876	876.0	ENSG00000132164	SLC6A11
877	877.0	ENSG00000111181	SLC6A12
878	878.0	ENSG00000010379	SLC6A13
879	879.0	ENSG00000268104	SLC6A14
880	880.0	ENSG00000103546	SLC6A2
881	881.0	ENSG00000142319	SLC6A3
882	882.0	ENSG00000137948	BRDT
883	883.0	ENSG00000108576	SLC6A4
884	884.0	ENSG00000165970	SLC6A5
885	885.0	ENSG00000131389	SLC6A6
886	886.0	ENSG00000226818	SLC6A6P1
887	887.0	ENSG00000011083	SLC6A7
888	888.0	ENSG00000130821	SLC6A8
889	889.0	ENSG00000196517	SLC6A9
890	890.0	ENSG00000139514	SLC7A1
891	891.0	ENSG00000130876	SLC7A10
892	892.0	ENSG00000151012	SLC7A11
893	893.0	ENSG00000158019	BABAM2
894	894.0	ENSG00000003989	SLC7A2
895	895.0	ENSG00000165349	SLC7A3
896	896.0	ENSG00000099960	SLC7A4
897	897.0	ENSG00000103257	SLC7A5
898	898.0	ENSG00000103064	SLC7A6
899	899.0	ENSG00000155465	SLC7A7
900	900.0	ENSG00000092068	SLC7A8
901	901.0	ENSG00000021488	SLC7A9
902	902.0	ENSG00000183023	SLC8A1
903	903.0	ENSG00000118160	SLC8A2
904	904.0	ENSG00000185650	ZFP36L1
905	905.0	ENSG00000100678	SLC8A3
906	906.0	ENSG00000090020	SLC9A1
907	907.0	ENSG00000115616	SLC9A2
908	908.0	ENSG00000066230	SLC9A3
909	909.0	ENSG00000233011	SLC9A3P1
910	910.0	ENSG00000109062	SLC9A3R1
911	911.0	ENSG00000065054	SLC9A3R2
912	912.0	ENSG00000180251	SLC9A4
913	913.0	ENSG00000135740	SLC9A5
914	914.0	ENSG00000198689	SLC9A6
915	915.0	ENSG00000152518	ZFP36L2
916	916.0	ENSG00000187122	SLIT1
917	917.0	ENSG00000145147	SLIT2
918	918.0	ENSG00000184347	SLIT3
919	919.0	ENSG00000065613	SLK
920	920.0	ENSG00000170290	SLN
921	921.0	ENSG00000164713	BRI3
922	922.0	ENSG00000124107	SLPI
923	923.0	ENSG00000019549	SNAI2
924	924.0	ENSG00000102038	SMARCA1
925	925.0	ENSG00000080503	SMARCA2
926	926.0	ENSG00000071794	HLTF
927	927.0	ENSG00000127616	SMARCA4
928	928.0	ENSG00000153147	SMARCA5
929	929.0	ENSG00000138375	SMARCAL1
930	930.0	ENSG00000099956	SMARCB1
931	931.0	ENSG00000173473	SMARCC1
932	932.0	ENSG00000139613	SMARCC2
933	933.0	ENSG00000066117	SMARCD1
934	934.0	ENSG00000108604	SMARCD2
935	935.0	ENSG00000082014	SMARCD3
936	936.0	ENSG00000073584	SMARCE1
937	937.0	ENSG00000117713	ARID1A
938	938.0	ENSG00000072501	SMC1A
939	939.0	ENSG00000077935	SMC1B
940	940.0	ENSG00000126012	KDM5C
941	941.0	ENSG00000012817	KDM5D
942	942.0	ENSG00000172062	SMN1
943	943.0	ENSG00000205571	SMN2
944	944.0	ENSG00000128602	SMO
945	945.0	ENSG00000121152	NCAPH
946	946.0	ENSG00000166311	SMPD1
947	947.0	ENSG00000135587	SMPD2
948	948.0	ENSG00000091482	SMPX
949	949.0	ENSG00000102172	SMS
950	950.0	ENSG00000184900	SUMO3
951	951.0	ENSG00000188612	SUMO2
952	952.0	ENSG00000183963	SMTN
953	953.0	ENSG00000088827	SIGLEC1
954	954.0	ENSG00000124216	SNAI1
955	955.0	ENSG00000237194	SNAI1P1
956	956.0	ENSG00000102239	BRS3
957	957.0	ENSG00000092531	SNAP23
958	958.0	ENSG00000132639	SNAP25
959	959.0	ENSG00000099940	SNAP29
960	960.0	ENSG00000023608	SNAPC1
961	961.0	ENSG00000104976	SNAPC2
962	962.0	ENSG00000164975	SNAPC3
963	963.0	ENSG00000165684	SNAPC4
964	964.0	ENSG00000145335	SNCA
965	965.0	ENSG00000064692	SNCAIP
966	966.0	ENSG00000074317	SNCB
967	967.0	ENSG00000173267	SNCG
968	968.0	ENSG00000142178	SIK1
969	969.0	ENSG00000075618	FSCN1
970	970.0	ENSG00000184602	SNN
971	971.0	ENSG00000104852	SNRNP70
972	972.0	ENSG00000077312	SNRPA
973	973.0	ENSG00000131876	SNRPA1
974	974.0	ENSG00000125835	SNRPB
975	975.0	ENSG00000125870	SNRPB2
976	976.0	ENSG00000124562	SNRPC
977	977.0	ENSG00000167088	SNRPD1
978	978.0	ENSG00000125743	SNRPD2
979	979.0	ENSG00000172270	BSG
980	980.0	ENSG00000100028	SNRPD3
981	981.0	ENSG00000182004	SNRPE
982	982.0	ENSG00000139343	SNRPF
983	983.0	ENSG00000143977	SNRPG
984	984.0	ENSG00000128739	SNRPN
985	985.0	ENSG00000101400	SNTA1
986	986.0	ENSG00000172164	SNTB1
987	987.0	ENSG00000168807	SNTB2
988	988.0	ENSG00000164061	BSN
989	989.0	ENSG00000273173	SNURF
990	990.0	ENSG00000028528	SNX1
991	991.0	ENSG00000205302	SNX2
992	992.0	ENSG00000112335	SNX3
993	993.0	ENSG00000114520	SNX4
994	994.0	ENSG00000057252	SOAT1
995	995.0	ENSG00000167780	SOAT2
996	996.0	ENSG00000142168	SOD1
997	997.0	ENSG00000109743	BST1
998	998.0	ENSG00000112096	SOD2
999	999.0	ENSG00000109610	SOD3
1000	1000.0	ENSG00000103326	CAPN15
1001	1001.0	ENSG00000159140	SON
1002	1002.0	ENSG00000140263	SORD
1003	1003.0	ENSG00000137642	SORL1
1004	1004.0	ENSG00000134243	SORT1
1005	1005.0	ENSG00000115904	SOS1
1006	1006.0	ENSG00000100485	SOS2
1007	1007.0	ENSG00000182968	SOX1
1008	1008.0	ENSG00000130303	BST2
1009	1009.0	ENSG00000100146	SOX10
1010	1010.0	ENSG00000176887	SOX11
1011	1011.0	ENSG00000143842	SOX13
1012	1012.0	ENSG00000168875	SOX14
1013	1013.0	ENSG00000203883	SOX18
1014	1014.0	ENSG00000181449	SOX2
1015	1015.0	ENSG00000129194	SOX15
1016	1016.0	ENSG00000125285	SOX21
1017	1017.0	ENSG00000177732	SOX12
1018	1018.0	ENSG00000134595	SOX3
1019	1019.0	ENSG00000064726	BTBD1
1020	1020.0	ENSG00000124766	SOX4
1021	1021.0	ENSG00000134532	SOX5
1022	1022.0	ENSG00000254376	SOX5P1
1023	1023.0	ENSG00000005513	SOX8
1024	1024.0	ENSG00000125398	SOX9
1025	1025.0	ENSG00000185591	SP1
1026	1026.0	ENSG00000067066	SP100
1027	1027.0	ENSG00000167182	SP2
1028	1028.0	ENSG00000172845	SP3
1029	1029.0	ENSG00000105866	SP4
1030	1030.0	ENSG00000174808	BTC
1031	1031.0	ENSG00000064199	SPA17
1032	1032.0	ENSG00000104450	SPAG1
1033	1033.0	ENSG00000061656	SPAG4
1034	1034.0	ENSG00000077327	SPAG6
1035	1035.0	ENSG00000091640	SPAG7
1036	1036.0	ENSG00000106304	SPAM1
1037	1037.0	ENSG00000198021	SPANXA1
1038	1038.0	ENSG00000113140	SPARC
1039	1039.0	ENSG00000169814	BTD
1040	1040.0	ENSG00000152583	SPARCL1
1041	1041.0	ENSG00000104133	SPG11
1042	1042.0	ENSG00000119138	KLF9
1043	1043.0	ENSG00000198513	ATL1
1044	1044.0	ENSG00000021574	SPAST
1045	1045.0	ENSG00000197912	SPG7
1046	1046.0	ENSG00000176170	SPHK1
1047	1047.0	ENSG00000066336	SPI1
1048	1048.0	ENSG00000269404	SPIB
1049	1049.0	ENSG00000106723	SPIN1
1050	1050.0	ENSG00000164266	SPINK1
1051	1051.0	ENSG00000128040	SPINK2
1052	1052.0	ENSG00000166145	SPINT1
1053	1053.0	ENSG00000167642	SPINT2
1054	1054.0	ENSG00000101446	SPINT3
1055	1055.0	ENSG00000197471	SPN
1056	1056.0	ENSG00000145741	BTF3
1057	1057.0	ENSG00000054796	SPO11
1058	1058.0	ENSG00000152377	SPOCK1
1059	1059.0	ENSG00000262655	SPON1
1060	1060.0	ENSG00000159674	SPON2
1061	1061.0	ENSG00000121067	SPOP
1062	1062.0	ENSG00000118785	SPP1
1063	1063.0	ENSG00000072080	SPP2
1064	1064.0	ENSG00000116096	SPR
1065	1065.0	ENSG00000169474	SPRR1A
1066	1066.0	ENSG00000118903	BTF3P11
1067	1067.0	ENSG00000169469	SPRR1B
1068	1068.0	ENSG00000241794	SPRR2A
1069	1069.0	ENSG00000196805	SPRR2B
1070	1070.0	ENSG00000229035	SPRR2C
1071	1071.0	ENSG00000163216	SPRR2D
1072	1072.0	ENSG00000203785	SPRR2E
1073	1073.0	ENSG00000244094	SPRR2F
1074	1074.0	ENSG00000159516	SPRR2G
1075	1075.0	ENSG00000163209	SPRR3
1076	1076.0	ENSG00000164056	SPRY1
1077	1077.0	ENSG00000213003	BTF3P12
1078	1078.0	ENSG00000136158	SPRY2
1079	1079.0	ENSG00000168939	SPRY3
1080	1080.0	ENSG00000163554	SPTA1
1081	1081.0	ENSG00000197694	SPTAN1
1082	1082.0	ENSG00000070182	SPTB
1083	1083.0	ENSG00000115306	SPTBN1
1084	1084.0	ENSG00000173898	SPTBN2
1085	1085.0	ENSG00000090054	SPTLC1
1086	1086.0	ENSG00000100596	SPTLC2
1087	1087.0	ENSG00000104549	SQLE
1088	1088.0	ENSG00000227118	BTF3P13
1089	1089.0	ENSG00000161011	SQSTM1
1090	1090.0	ENSG00000213523	SRA1
1091	1091.0	ENSG00000197122	SRC
1092	1092.0	ENSG00000145545	SRD5A1
1093	1093.0	ENSG00000277893	SRD5A2
1094	1094.0	ENSG00000232549	SRD5A1P1
1095	1095.0	ENSG00000227776	AKR1D1P1
1096	1096.0	ENSG00000072310	SREBF1
1097	1097.0	ENSG00000254225	BTF3P1
1098	1098.0	ENSG00000198911	SREBF2
1099	1099.0	ENSG00000112658	SRF
1100	1100.0	ENSG00000075142	SRI
1101	1101.0	ENSG00000248660	SRIP1
1102	1102.0	ENSG00000185739	SRL
1103	1103.0	ENSG00000116649	SRM
1104	1104.0	ENSG00000125508	SRMS
1105	1105.0	ENSG00000140319	SRP14
1106	1106.0	ENSG00000133639	BTG1
1107	1107.0	ENSG00000153037	SRP19
1108	1108.0	ENSG00000100883	SRP54
1109	1109.0	ENSG00000167881	SRP68
1110	1110.0	ENSG00000174780	SRP72
1111	1111.0	ENSG00000143742	SRP9
1112	1112.0	ENSG00000096063	SRPK1
1113	1113.0	ENSG00000135250	SRPK2
1114	1114.0	ENSG00000182934	SRPRA
1115	1115.0	ENSG00000101955	SRPX
1116	1116.0	ENSG00000159388	BTG2
1117	1117.0	ENSG00000184895	SRY
1118	1118.0	ENSG00000132109	TRIM21
1119	1119.0	ENSG00000116747	RO60
1120	1120.0	ENSG00000138385	SSB
1121	1121.0	ENSG00000106028	SSBP1
1122	1122.0	ENSG00000138434	ITPRID2
1123	1123.0	ENSG00000154640	BTG3
1124	1124.0	ENSG00000136754	ABI1
1125	1125.0	ENSG00000176101	SSNA1
1126	1126.0	ENSG00000123096	SSPN
1127	1127.0	ENSG00000124783	SSR1
1128	1128.0	ENSG00000163479	SSR2
1129	1129.0	ENSG00000114850	SSR3
1130	1130.0	ENSG00000180879	SSR4
1131	1131.0	ENSG00000149136	SSRP1
1132	1132.0	ENSG00000173465	ZNRD2
1133	1133.0	ENSG00000157005	SST
1134	1134.0	ENSG00000010671	BTK
1135	1135.0	ENSG00000139874	SSTR1
1136	1136.0	ENSG00000180616	SSTR2
1137	1137.0	ENSG00000278195	SSTR3
1138	1138.0	ENSG00000132671	SSTR4
1139	1139.0	ENSG00000162009	SSTR5
1140	1140.0	ENSG00000126752	SSX1
1141	1141.0	ENSG00000241476	SSX2
1142	1142.0	ENSG00000165584	SSX3
1143	1143.0	ENSG00000268009	SSX4
1144	1144.0	ENSG00000165583	SSX5
1145	1145.0	ENSG00000141380	SS18
1146	1146.0	ENSG00000100380	ST13
1147	1147.0	ENSG00000149418	ST14
1148	1148.0	ENSG00000122707	RECK
1149	1149.0	ENSG00000162892	IL24
1150	1150.0	ENSG00000124557	BTN1A1
1151	1151.0	ENSG00000166444	DENND2B
1152	1152.0	ENSG00000004866	ST7
1153	1153.0	ENSG00000144681	STAC
1154	1154.0	ENSG00000118007	STAG1
1155	1155.0	ENSG00000101972	STAG2
1156	1156.0	ENSG00000066923	STAG3
1157	1157.0	ENSG00000136738	STAM
1158	1158.0	ENSG00000115145	STAM2
1159	1159.0	ENSG00000147465	STAR
1160	1160.0	ENSG00000112763	BTN2A1
1161	1161.0	ENSG00000214266	STARP1
1162	1162.0	ENSG00000115415	STAT1
1163	1163.0	ENSG00000170581	STAT2
1164	1164.0	ENSG00000168610	STAT3
1165	1165.0	ENSG00000138378	STAT4
1166	1166.0	ENSG00000126561	STAT5A
1167	1167.0	ENSG00000173757	STAT5B
1168	1168.0	ENSG00000166888	STAT6
1169	1169.0	ENSG00000126549	STATH
1170	1170.0	ENSG00000124508	BTN2A2
1171	1171.0	ENSG00000124214	STAU1
1172	1172.0	ENSG00000040341	STAU2
1173	1173.0	ENSG00000159167	STC1
1174	1174.0	ENSG00000113739	STC2
1175	1175.0	ENSG00000155304	HSPA13
1176	1176.0	ENSG00000109193	SULT1E1
1177	1177.0	ENSG00000164647	STEAP1
1178	1178.0	ENSG00000026950	BTN3A1
1179	1179.0	ENSG00000167323	STIM1
1180	1180.0	ENSG00000168439	STIP1
1181	1181.0	ENSG00000072786	STK10
1182	1182.0	ENSG00000118046	STK11
1183	1183.0	ENSG00000186470	BTN3A2
1184	1184.0	ENSG00000178999	AURKB
1185	1185.0	ENSG00000105146	AURKC
1186	1186.0	ENSG00000087586	AURKA
1187	1187.0	ENSG00000115661	STK16
1188	1188.0	ENSG00000164543	STK17A
1189	1189.0	ENSG00000081320	STK17B
1190	1190.0	ENSG00000142731	PLK4
1191	1191.0	ENSG00000204344	STK19
1192	1192.0	ENSG00000114904	NEK4
1193	1193.0	ENSG00000111801	BTN3A3
1194	1194.0	ENSG00000231086	TSSK1A
1195	1195.0	ENSG00000206203	TSSK2
1196	1196.0	ENSG00000184343	SRPK3
1197	1197.0	ENSG00000102572	STK24
1198	1198.0	ENSG00000115694	STK25
1199	1199.0	ENSG00000174672	BRSK2
1200	1200.0	ENSG00000104375	STK3
1201	1201.0	ENSG00000196335	STK31
1202	1202.0	ENSG00000101109	STK4
1203	1203.0	ENSG00000008086	CDKL5
1204	1204.0	ENSG00000204290	BTNL2
1205	1205.0	ENSG00000169689	CENPX
1206	1206.0	ENSG00000115808	STRN
1207	1207.0	ENSG00000101846	STS
1208	1208.0	ENSG00000227166	STSP1
1209	1209.0	ENSG00000103266	STUB1
1210	1210.0	ENSG00000104915	STX10
1211	1211.0	ENSG00000135604	STX11
1212	1212.0	ENSG00000168903	BTNL3
1213	1213.0	ENSG00000117758	STX12
1214	1214.0	ENSG00000124222	STX16
1215	1215.0	ENSG00000136874	STX17
1216	1216.0	ENSG00000106089	STX1A
1217	1217.0	ENSG00000166900	STX3
1218	1218.0	ENSG00000103496	STX4
1219	1219.0	ENSG00000166167	BTRC
1220	1220.0	ENSG00000162236	STX5
1221	1221.0	ENSG00000135823	STX6
1222	1222.0	ENSG00000079950	STX7
1223	1223.0	ENSG00000170310	STX8
1224	1224.0	ENSG00000136854	STXBP1
1225	1225.0	ENSG00000076944	STXBP2
1226	1226.0	ENSG00000116266	STXBP3
1227	1227.0	ENSG00000198252	STYX
1228	1228.0	ENSG00000136143	SUCLA2
1229	1229.0	ENSG00000163541	SUCLG1
1230	1230.0	ENSG00000230870	FBXW11P1
1231	1231.0	ENSG00000172340	SUCLG2
1232	1232.0	ENSG00000101782	RIOK3
1233	1233.0	ENSG00000196502	SULT1A1
1234	1234.0	ENSG00000197165	SULT1A2
1235	1235.0	ENSG00000261052	SULT1A3
1236	1236.0	ENSG00000198203	SULT1C2
1237	1237.0	ENSG00000198075	SULT1C4
1238	1238.0	ENSG00000105398	SULT2A1
1239	1239.0	ENSG00000088002	SULT2B1
1240	1240.0	ENSG00000139531	SUOX
1241	1241.0	ENSG00000092201	SUPT16H
1242	1242.0	ENSG00000196284	SUPT3H
1243	1243.0	ENSG00000213246	SUPT4H1
1244	1244.0	ENSG00000196235	SUPT5H
1245	1245.0	ENSG00000109111	SUPT6H
1246	1246.0	ENSG00000156502	SUPV3L1
1247	1247.0	ENSG00000152944	MED21
1248	1248.0	ENSG00000148290	SURF1
1249	1249.0	ENSG00000148291	SURF2
1250	1250.0	ENSG00000148248	SURF4
1251	1251.0	ENSG00000148297	MED22
1252	1252.0	ENSG00000148296	SURF6
1253	1253.0	ENSG00000101945	SUV39H1
1254	1254.0	ENSG00000169679	BUB1
1255	1255.0	ENSG00000197321	SVIL
1256	1256.0	ENSG00000124333	VAMP7
1257	1257.0	ENSG00000198765	SYCP1
1258	1258.0	ENSG00000156970	BUB1B
1259	1259.0	ENSG00000196074	SYCP2
1260	1260.0	ENSG00000165025	SYK
1261	1261.0	ENSG00000008056	SYN1
1262	1262.0	ENSG00000157152	SYN2
1263	1263.0	ENSG00000185666	SYN3
1264	1264.0	ENSG00000197283	SYNGAP1
1265	1265.0	ENSG00000100321	SYNGR1
1266	1266.0	ENSG00000108639	SYNGR2
1267	1267.0	ENSG00000131473	ACLY
1268	1268.0	ENSG00000260174	SYNGR2P1
1269	1269.0	ENSG00000127561	SYNGR3
1270	1270.0	ENSG00000105467	SYNGR4
1271	1271.0	ENSG00000159082	SYNJ1
1272	1272.0	ENSG00000078269	SYNJ2
1273	1273.0	ENSG00000102003	SYP
1274	1274.0	ENSG00000008282	SYPL1
1275	1275.0	ENSG00000067715	SYT1
1276	1276.0	ENSG00000154473	BUB3
1277	1277.0	ENSG00000143858	SYT2
1278	1278.0	ENSG00000213023	SYT3
1279	1279.0	ENSG00000132872	SYT4
1280	1280.0	ENSG00000129990	SYT5
1281	1281.0	ENSG00000011347	SYT7
1282	1282.0	ENSG00000164458	TBXT
1283	1283.0	ENSG00000006128	TAC1
1284	1284.0	ENSG00000112276	BVES
1285	1285.0	ENSG00000166863	TAC3
1286	1286.0	ENSG00000147526	TACC1
1287	1287.0	ENSG00000138162	TACC2
1288	1288.0	ENSG00000013810	TACC3
1289	1289.0	ENSG00000115353	TACR1
1290	1290.0	ENSG00000075073	TACR2
1291	1291.0	ENSG00000169836	TACR3
1292	1292.0	ENSG00000119888	EPCAM
1293	1293.0	ENSG00000184292	TACSTD2
1294	1294.0	ENSG00000276234	TADA2A
1295	1295.0	ENSG00000143498	TAF1A
1296	1296.0	ENSG00000115750	TAF1B
1297	1297.0	ENSG00000103168	TAF1C
1298	1298.0	ENSG00000147133	TAF1
1299	1299.0	ENSG00000064313	TAF2
1300	1300.0	ENSG00000130699	TAF4
